date,vessel_arrivals,cargo_tonnage,container_teu,bulk_liquid,bulk_dry,roro_units,vessel_type,oil_price,baltic_index,eur_usd,weekday,holiday_be,holiday_eu,strike
2021-12-24,71,641209,17243,231928,118201,2112,Container,57.9,1433,1.1598,Friday,0,1,1
2021-12-25,70,583181,14764,203583,104908,1899,Bulk,57.32,1330,1.1566,Saturday,1,1,0
2021-12-26,68,708873,18210,244197,141774,2235,Tanker,56.17,1387,1.1501,Sunday,0,1,0
2021-12-27,86,930986,23364,327878,200531,2549,Container,57.21,1298,1.1421,Monday,0,1,0
2021-12-28,82,868505,21688,310949,187299,2511,Container,68.8,1396,1.1518,Tuesday,0,1,0
2021-12-29,80,841456,20911,283438,172798,2402,Container,63.95,1371,1.1348,Wednesday,0,1,0
2021-12-30,85,878354,21854,310030,169831,2442,Tanker,56.42,1387,1.1514,Thursday,0,1,0
2021-12-31,85,845865,21451,309228,176268,2531,Tanker,56.77,1333,1.1583,Friday,0,1,0
2022-01-01,67,591785,14978,212861,114738,2133,Tanker,62.45,1285,1.1366,Saturday,1,1,0
2022-01-02,75,713231,17815,250208,136506,2325,Bulk,62.91,1396,1.1334,Sunday,0,1,0
2022-01-03,91,994218,25610,354374,181692,2674,Container,63.17,1270,1.1641,Monday,0,0,0
2022-01-04,88,957531,22455,339661,192325,2579,Container,61.02,1359,1.1417,Tuesday,0,0,0
2022-01-05,88,1011720,25548,361638,197305,2706,Container,61.68,1424,1.1588,Wednesday,0,0,0
2022-01-06,93,983085,24936,323840,197388,2725,Container,63.3,1389,1.1454,Thursday,0,0,0
2022-01-07,87,927259,23755,309006,167057,2373,Container,62.83,1479,1.1449,Friday,0,0,0
2022-01-08,86,902900,22540,326063,181939,2594,RoRo,56.18,1435,1.1505,Saturday,0,0,0
2022-01-09,66,594757,14973,193112,99502,2123,RoRo,62.4,1353,1.1369,Sunday,0,0,1
2022-01-10,85,931965,23792,330203,195097,2604,Tanker,60.8,1389,1.1466,Monday,0,0,0
2022-01-11,90,996838,25667,345373,203543,2680,Tanker,64.14,1387,1.141,Tuesday,0,0,0
2022-01-12,86,998812,24820,339622,197533,2442,Container,72.82,1312,1.1312,Wednesday,0,0,0
2022-01-13,82,941436,23669,332999,192789,2568,Container,65.23,1346,1.1474,Thursday,0,0,0
2022-01-14,84,917797,23784,323239,175735,2756,Bulk,63.44,1367,1.1409,Friday,0,0,0
2022-01-15,81,803826,19034,302443,161344,2407,RoRo,67.4,1295,1.1416,Saturday,0,0,0
2022-01-16,77,795448,19541,272159,165448,2362,Tanker,66.34,1401,1.1306,Sunday,0,0,0
2022-01-17,86,980268,25240,357495,171299,2672,Tanker,66.4,1388,1.1582,Monday,0,0,0
2022-01-18,85,948406,24256,335466,186103,2658,Tanker,67.21,1318,1.1506,Tuesday,0,0,0
2022-01-19,86,936665,23678,321223,187152,2671,Tanker,71.81,1423,1.1511,Wednesday,0,0,0
2022-01-20,89,985372,24410,352873,195504,2655,Container,62.49,1440,1.138,Thursday,0,0,0
2022-01-21,92,912488,22371,325028,194154,2611,Container,67.55,1417,1.1233,Friday,0,0,0
2022-01-22,85,839101,20682,294044,158829,2626,Bulk,63.6,1391,1.1597,Saturday,0,0,0
2022-01-23,80,755852,19670,267211,146201,2434,RoRo,68.28,1438,1.1391,Sunday,0,0,0
2022-01-24,91,950549,23450,326722,174783,2860,Tanker,64.1,1444,1.1318,Monday,0,0,0
2022-01-25,83,925257,23182,315582,197134,2522,Container,65.84,1426,1.1431,Tuesday,0,0,0
2022-01-26,83,925274,22755,331440,183084,2756,Container,66.45,1371,1.1502,Wednesday,0,0,0
2022-01-27,82,911055,23198,316630,178704,2488,Container,70.5,1427,1.1378,Thursday,0,0,0
2022-01-28,92,952680,23548,332637,190116,2664,Container,70.56,1474,1.1504,Friday,0,0,0
2022-01-29,76,775852,19348,274346,160260,2437,Bulk,64.29,1385,1.1481,Saturday,0,0,0
2022-01-30,72,736963,17582,260590,150172,2254,Tanker,68.42,1521,1.1261,Sunday,0,0,0
2022-01-31,89,987036,23869,331169,218590,2689,Container,66.36,1391,1.1297,Monday,0,0,0
2022-02-01,87,949289,23736,345114,193489,2715,Container,64.93,1419,1.1456,Tuesday,0,0,0
2022-02-02,83,845025,20463,296971,165283,2397,Container,68.28,1385,1.1084,Wednesday,0,0,0
2022-02-03,86,898651,23519,312501,175239,2715,Tanker,68.23,1430,1.1337,Thursday,0,0,0
2022-02-04,79,835653,19861,296787,163989,2315,Tanker,76.65,1333,1.1204,Friday,0,0,0
2022-02-05,79,753994,18450,266263,138784,2525,Tanker,70.88,1393,1.1296,Saturday,0,0,0
2022-02-06,69,650962,16282,235507,130511,2277,RoRo,65.66,1366,1.1309,Sunday,0,0,0
2022-02-07,85,910183,22572,323944,188304,2556,Container,68.31,1428,1.1299,Monday,0,0,0
2022-02-08,85,870976,21222,312020,169288,2466,Container,73.27,1471,1.1276,Tuesday,0,0,0
2022-02-09,83,904520,22134,330092,174445,2506,Container,76.67,1454,1.1217,Wednesday,0,0,0
2022-02-10,81,854018,20855,307743,182931,2467,Tanker,65.85,1304,1.1552,Thursday,0,0,0
2022-02-11,87,904755,22476,315059,169539,2552,Container,65.17,1525,1.1506,Friday,0,0,0
2022-02-12,75,757789,19921,253997,135015,2462,RoRo,76.61,1437,1.1199,Saturday,0,0,0
2022-02-13,77,775659,19430,288159,145909,2560,RoRo,72.36,1384,1.1469,Sunday,0,0,0
2022-02-14,89,947658,24283,329303,177208,2641,Container,68.77,1431,1.1267,Monday,0,0,0
2022-02-15,92,918337,23212,316687,186757,2493,Container,73.17,1432,1.1316,Tuesday,0,0,0
2022-02-16,86,894014,22907,295538,175917,2486,Container,63.84,1389,1.1293,Wednesday,0,0,0
2022-02-17,89,954262,22457,337376,189095,2613,Tanker,71.93,1432,1.1229,Thursday,0,0,0
2022-02-18,83,832779,20667,292962,175779,2346,Container,73.08,1392,1.139,Friday,0,0,0
2022-02-19,72,719650,18645,236726,138399,2162,Tanker,75.04,1402,1.13,Saturday,0,0,0
2022-02-20,76,723035,17790,257595,150808,2494,RoRo,69.4,1387,1.1236,Sunday,0,0,0
2022-02-21,88,956700,24799,329863,203431,2665,Container,72.86,1350,1.1149,Monday,0,0,0
2022-02-22,85,883697,22834,336197,173094,2442,Container,69.99,1428,1.1187,Tuesday,0,0,0
2022-02-23,84,883549,21854,303549,182606,2607,Container,73.69,1450,1.1108,Wednesday,0,0,0
2022-02-24,75,695803,17143,239179,137226,2126,Container,70.39,1446,1.1269,Thursday,0,0,0
2022-02-25,74,724492,17605,244824,152291,2177,Bulk,72.0,1460,1.1145,Friday,0,0,0
2022-02-26,68,589001,14410,218929,105228,2003,RoRo,70.39,1435,1.1234,Saturday,0,0,0
2022-02-27,72,735778,17778,253795,133992,2469,Bulk,75.47,1391,1.1394,Sunday,0,0,0
2022-02-28,82,864838,21835,295444,169837,2472,Container,76.23,1459,1.1373,Monday,0,0,0
2022-03-01,87,854116,20625,306010,163712,2237,Container,73.09,1348,1.1246,Tuesday,0,0,0
2022-03-02,83,838681,21269,279735,163603,2579,Container,74.04,1370,1.1237,Wednesday,0,0,0
2022-03-03,84,881142,22343,314651,174472,2491,Container,69.71,1366,1.143,Thursday,0,0,0
2022-03-04,87,835746,20063,310325,172909,2269,Container,73.28,1467,1.129,Friday,0,0,0
2022-03-05,71,715629,18666,256136,139865,2242,RoRo,74.14,1459,1.1202,Saturday,0,0,0
2022-03-06,70,687993,17457,247177,131008,2284,Bulk,82.27,1435,1.1088,Sunday,0,0,0
2022-03-07,88,867612,22065,312365,170710,2542,Tanker,71.19,1463,1.1267,Monday,0,0,0
2022-03-08,82,847482,20808,313716,163343,2651,Tanker,79.02,1365,1.1307,Tuesday,0,0,0
2022-03-09,83,884046,22412,321515,169337,2441,Container,77.72,1425,1.1157,Wednesday,0,0,0
2022-03-10,80,870369,22322,309026,161170,2510,Container,75.67,1400,1.1246,Thursday,0,0,0
2022-03-11,83,845348,21084,304911,169625,2398,Tanker,80.2,1447,1.1177,Friday,0,0,0
2022-03-12,78,745257,19632,251981,144502,2164,Tanker,76.14,1397,1.1191,Saturday,0,0,0
2022-03-13,69,668336,16730,241681,141397,2291,Tanker,76.27,1382,1.0957,Sunday,0,0,0
2022-03-14,83,873942,22419,295824,163209,2557,Container,75.03,1427,1.118,Monday,0,0,0
2022-03-15,82,866392,21806,299567,168942,2528,Container,78.94,1442,1.1296,Tuesday,0,0,0
2022-03-16,81,815406,20678,254566,177584,2466,Container,78.63,1363,1.1133,Wednesday,0,0,0
2022-03-17,81,894177,21519,316976,171319,2473,Container,73.53,1392,1.1198,Thursday,0,0,0
2022-03-18,85,825597,20825,282520,163227,2338,Tanker,71.52,1340,1.1113,Friday,0,0,0
2022-03-19,78,731970,17932,267301,136667,2302,RoRo,74.93,1266,1.1222,Saturday,0,0,0
2022-03-20,75,731921,17875,260074,135597,2414,RoRo,73.19,1400,1.1161,Sunday,0,0,0
2022-03-21,84,892784,23192,323715,190935,2700,Container,75.46,1418,1.1085,Monday,0,0,0
2022-03-22,82,855510,21281,288593,172470,2563,Tanker,79.41,1399,1.1309,Tuesday,0,0,0
2022-03-23,80,845419,20634,306281,170153,2471,Tanker,74.37,1286,1.1265,Wednesday,0,0,0
2022-03-24,83,884755,21939,330723,163380,2554,Container,75.65,1364,1.1109,Thursday,0,0,0
2022-03-25,82,859905,20847,308608,174851,2491,Container,75.99,1268,1.1216,Friday,0,0,0
2022-03-26,79,712041,18518,257118,151668,2165,Bulk,78.39,1446,1.1217,Saturday,0,0,0
2022-03-27,75,669245,16383,235932,143045,2206,Bulk,69.13,1321,1.1224,Sunday,0,0,0
2022-03-28,82,801232,20295,275185,165593,2268,Tanker,74.07,1436,1.0987,Monday,0,0,0
2022-03-29,84,859198,22158,308331,162804,2476,Container,76.54,1418,1.1254,Tuesday,0,0,0
2022-03-30,79,846939,20923,281368,171893,2634,Container,79.52,1323,1.1093,Wednesday,0,0,0
2022-03-31,84,885452,22402,305731,182431,2610,Container,74.45,1309,1.1111,Thursday,0,0,0
2022-04-01,86,858476,20947,282756,157340,2395,Container,70.3,1381,1.1408,Friday,0,0,0
2022-04-02,74,761756,20267,259578,143381,2335,Bulk,77.79,1319,1.1171,Saturday,0,0,0
2022-04-03,74,666466,17130,239684,140398,2116,Bulk,74.02,1363,1.11,Sunday,0,0,0
2022-04-04,91,891282,22186,317003,185265,2531,Container,72.35,1332,1.0915,Monday,0,0,0
2022-04-05,84,830904,20386,291326,153792,2550,Tanker,74.03,1264,1.1271,Tuesday,0,0,0
2022-04-06,88,870259,21699,306295,180412,2571,Container,75.33,1239,1.0995,Wednesday,0,0,0
2022-04-07,81,808199,20035,264011,162402,2661,Container,74.05,1359,1.1026,Thursday,0,0,0
2022-04-08,85,850501,22239,293950,176348,2595,Bulk,69.22,1317,1.1091,Friday,0,0,0
2022-04-09,69,659299,15870,223941,126784,2209,RoRo,78.5,1315,1.1262,Saturday,0,0,0
2022-04-10,75,672520,16880,228791,139665,2276,Bulk,79.59,1375,1.1195,Sunday,0,0,0
2022-04-11,85,866540,21654,309285,180059,2480,Container,77.68,1396,1.11,Monday,0,0,0
2022-04-12,82,834210,20797,283368,164031,2339,Container,72.27,1320,1.1143,Tuesday,0,0,0
2022-04-13,84,818131,20399,280299,163768,2558,Container,75.03,1314,1.105,Wednesday,0,0,0
2022-04-14,82,874355,21801,285154,169683,2612,Container,75.56,1353,1.1121,Thursday,0,0,0
2022-04-15,80,828245,21143,286945,178862,2418,Tanker,77.32,1258,1.1112,Friday,0,0,0
2022-04-16,74,705266,17936,235965,140091,2285,Tanker,77.47,1334,1.1199,Saturday,0,0,0
2022-04-17,70,686129,17363,240937,129850,2353,RoRo,73.19,1347,1.1196,Sunday,0,0,0
2022-04-18,87,931760,21777,316605,180625,2682,Container,75.57,1350,1.1146,Monday,0,0,0
2022-04-19,78,874539,22013,307134,175922,2365,Container,76.62,1217,1.1058,Tuesday,0,0,0
2022-04-20,87,877723,21115,305756,181571,2541,Container,79.54,1272,1.1166,Wednesday,0,0,0
2022-04-21,83,855870,21720,316275,160487,2467,Container,77.2,1263,1.108,Thursday,0,0,0
2022-04-22,80,839012,21713,298626,182584,2570,Tanker,77.37,1309,1.0979,Friday,0,0,0
2022-04-23,69,650252,15793,209192,132520,2278,Bulk,75.16,1325,1.1044,Saturday,0,0,0
2022-04-24,60,460400,11379,148491,95812,2022,Bulk,79.05,1373,1.109,Sunday,0,0,1
2022-04-25,83,834477,20562,292619,166118,2340,Container,75.94,1270,1.1171,Monday,0,0,0
2022-04-26,81,791582,20407,267755,158470,2309,Container,72.03,1266,1.1059,Tuesday,0,0,0
2022-04-27,78,813586,20387,255071,161531,2532,Container,78.71,1346,1.0954,Wednesday,0,0,0
2022-04-28,76,787049,20540,288963,165552,2321,Container,76.48,1300,1.1079,Thursday,0,0,0
2022-04-29,84,840382,21216,301336,168013,2308,Container,72.95,1345,1.1082,Friday,0,0,0
2022-04-30,74,748991,18846,267357,155935,2377,Bulk,72.72,1293,1.1087,Saturday,0,0,0
2022-05-01,66,561950,14083,190609,108919,1988,Bulk,74.92,1217,1.1158,Sunday,1,0,0
2022-05-02,83,860537,21922,305465,173673,2670,Container,75.29,1205,1.1166,Monday,0,0,0
2022-05-03,81,814756,19500,278121,156520,2452,Tanker,74.37,1191,1.1003,Tuesday,0,0,0
2022-05-04,82,794227,19898,280028,168578,2407,Tanker,74.57,1298,1.0998,Wednesday,0,0,0
2022-05-05,75,794999,19840,269044,152330,2356,Container,78.6,1321,1.0954,Thursday,0,0,0
2022-05-06,74,802563,20427,296060,157913,2563,Container,76.57,1351,1.1126,Friday,0,0,0
2022-05-07,72,699511,17394,229126,137383,2285,RoRo,73.78,1297,1.1199,Saturday,0,0,0
2022-05-08,78,680374,16490,250454,133243,2180,Tanker,75.89,1310,1.1021,Sunday,0,0,0
2022-05-09,87,826774,20673,289760,171135,2361,Container,69.81,1219,1.1026,Monday,0,0,0
2022-05-10,88,857129,20887,295100,168893,2478,Container,73.95,1187,1.1195,Tuesday,0,0,0
2022-05-11,81,844292,20145,297172,180010,2369,Container,78.02,1284,1.1097,Wednesday,0,0,0
2022-05-12,77,855122,21742,306626,164477,2586,Container,71.78,1259,1.1088,Thursday,0,0,0
2022-05-13,77,879695,22282,321561,177294,2339,Container,69.72,1240,1.0924,Friday,0,0,0
2022-05-14,72,695787,17628,246657,132951,2230,Bulk,70.14,1250,1.1109,Saturday,0,0,0
2022-05-15,74,705525,18290,238027,144473,2319,Bulk,68.65,1244,1.0947,Sunday,0,0,0
2022-05-16,87,864675,21284,303193,172807,2531,Tanker,69.39,1288,1.0924,Monday,0,0,0
2022-05-17,85,849541,20523,315507,168668,2403,Container,70.45,1286,1.1002,Tuesday,0,0,0
2022-05-18,85,891023,22241,325335,187712,2603,Container,67.16,1245,1.0976,Wednesday,0,0,0
2022-05-19,82,886041,21977,319202,171973,2440,Container,71.24,1256,1.1011,Thursday,0,0,0
2022-05-20,78,817525,20017,294091,168197,2424,Bulk,73.71,1236,1.0887,Friday,0,0,0
2022-05-21,76,729209,18190,262218,139690,2359,RoRo,68.09,1184,1.1126,Saturday,0,0,0
2022-05-22,76,699658,17186,256468,140833,2296,Tanker,75.18,1242,1.1141,Sunday,0,0,0
2022-05-23,83,851488,20369,293455,160733,2410,Container,71.96,1131,1.0832,Monday,0,0,0
2022-05-24,81,877621,21720,293616,170224,2636,Container,73.32,1250,1.1124,Tuesday,0,0,0
2022-05-25,85,871804,21227,305821,173704,2516,Container,68.05,1134,1.0943,Wednesday,0,0,0
2022-05-26,87,916385,23025,312559,197794,2649,Container,72.38,1204,1.1109,Thursday,0,0,0
2022-05-27,77,808409,19882,272393,162488,2566,Bulk,66.33,1145,1.1015,Friday,0,0,0
2022-05-28,73,734114,18909,249737,160060,2413,Bulk,72.07,1211,1.1024,Saturday,0,0,0
2022-05-29,74,672160,17606,260109,136195,2320,RoRo,69.7,1178,1.1001,Sunday,0,0,0
2022-05-30,83,883454,22426,310570,173594,2544,Container,70.63,1097,1.1139,Monday,0,0,0
2022-05-31,85,823025,19800,291678,176920,2514,Tanker,65.23,1194,1.0893,Tuesday,0,0,0
2022-06-01,86,882595,22817,296685,180015,2545,Container,65.85,1141,1.1077,Wednesday,0,0,0
2022-06-02,81,851499,22075,279587,165158,2356,Container,70.1,1211,1.1125,Thursday,0,0,0
2022-06-03,82,840858,21031,286110,171936,2492,Container,65.24,1164,1.1086,Friday,0,0,0
2022-06-04,74,702302,18219,260188,138120,2279,Bulk,69.25,1180,1.1245,Saturday,0,0,0
2022-06-05,71,694937,17098,246571,123075,2301,RoRo,63.53,1109,1.0959,Sunday,0,0,0
2022-06-06,83,906802,21737,323367,188848,2547,Container,69.95,1124,1.1107,Monday,0,0,0
2022-06-07,86,876202,21525,314056,184000,2438,Container,63.48,1128,1.1,Tuesday,0,0,0
2022-06-08,87,897863,23311,308339,194276,2612,Container,68.6,1190,1.1133,Wednesday,0,0,0
2022-06-09,88,929962,22504,339366,189370,2464,Container,68.58,1228,1.1008,Thursday,0,0,0
2022-06-10,88,875872,21897,300227,173185,2660,Bulk,64.38,1101,1.0969,Friday,0,0,0
2022-06-11,74,738258,18474,272453,154332,2284,Bulk,67.98,1192,1.1138,Saturday,0,0,0
2022-06-12,80,723099,17821,257508,151418,2309,Tanker,66.77,1027,1.0957,Sunday,0,0,0
2022-06-13,81,868817,21499,286195,186870,2559,Container,64.13,1072,1.0864,Monday,0,0,0
2022-06-14,80,868255,21742,296409,173294,2561,Container,62.48,1081,1.0953,Tuesday,0,0,0
2022-06-15,77,843929,20817,277526,167461,2325,Container,59.38,1058,1.1066,Wednesday,0,0,0
2022-06-16,84,909075,22016,329809,176091,2646,Tanker,66.07,1044,1.1143,Thursday,0,0,0
2022-06-17,82,870734,21876,304510,178446,2536,Tanker,60.08,1141,1.1014,Friday,0,0,0
2022-06-18,79,767535,19725,246354,141121,2288,Bulk,64.81,1107,1.1135,Saturday,0,0,0
2022-06-19,74,694874,17807,246963,145183,2167,Bulk,63.49,1133,1.0867,Sunday,0,0,0
2022-06-20,82,908316,22303,312539,186366,2529,Container,66.07,1146,1.0958,Monday,0,0,0
2022-06-21,82,870610,21140,289875,178803,2376,Container,62.88,1122,1.0973,Tuesday,0,0,0
2022-06-22,84,894642,22224,329904,180034,2714,Container,62.54,1139,1.099,Wednesday,0,0,0
2022-06-23,81,919601,23774,322933,196184,2728,Container,65.48,1100,1.1009,Thursday,0,0,0
2022-06-24,82,905774,22967,314087,188131,2604,Bulk,64.04,1041,1.107,Friday,0,0,0
2022-06-25,76,773459,19688,266716,149835,2338,RoRo,63.73,1151,1.0956,Saturday,0,0,0
2022-06-26,77,677912,17393,222136,130869,2197,Bulk,63.93,1066,1.1014,Sunday,0,0,0
2022-06-27,91,997312,25143,336014,192425,2772,Container,57.67,1046,1.0996,Monday,0,0,0
2022-06-28,90,951355,23844,345823,194681,2803,Tanker,64.29,1081,1.0908,Tuesday,0,0,0
2022-06-29,82,923700,23424,318556,176739,2529,Container,63.6,1042,1.0989,Wednesday,0,0,0
2022-06-30,88,885004,21852,309972,185668,2416,Tanker,58.46,1064,1.0986,Thursday,0,0,0
2022-07-01,89,894244,21649,292542,189433,2696,Tanker,60.53,1100,1.0983,Friday,0,0,0
2022-07-02,72,767219,19542,255346,146412,2172,Tanker,60.89,1098,1.1003,Saturday,0,0,0
2022-07-03,76,780091,20121,279130,154534,2269,RoRo,60.35,1033,1.1008,Sunday,0,0,0
2022-07-04,88,921162,22470,326184,184365,2557,Tanker,61.5,1052,1.0957,Monday,0,0,0
2022-07-05,86,886873,22583,327939,184446,2374,Container,64.54,1127,1.1128,Tuesday,0,0,0
2022-07-06,83,900387,23350,328565,192952,2662,Tanker,63.24,1096,1.0884,Wednesday,0,0,0
2022-07-07,87,958788,23969,333269,178274,2724,Container,55.81,1173,1.0929,Thursday,0,0,0
2022-07-08,86,955635,23482,339202,188582,2576,Container,61.36,1126,1.1279,Friday,0,0,0
2022-07-09,82,837799,21006,290064,165432,2585,Tanker,63.23,1122,1.0898,Saturday,0,0,0
2022-07-10,82,772689,19042,290989,143332,2504,Tanker,60.15,994,1.0866,Sunday,0,0,0
2022-07-11,84,917204,22622,332512,179560,2564,Tanker,62.02,1099,1.1075,Monday,0,0,0
2022-07-12,84,819274,20698,288443,167277,2384,Container,64.53,1057,1.0795,Tuesday,0,0,0
2022-07-13,84,931702,22491,328100,184111,2824,Container,61.32,1030,1.0979,Wednesday,0,0,0
2022-07-14,84,926404,22438,338690,172924,2662,Container,58.75,1064,1.1218,Thursday,0,0,0
2022-07-15,89,920769,23029,328065,207146,2607,Tanker,60.89,1101,1.0849,Friday,0,0,0
2022-07-16,83,806334,20147,297803,163396,2546,Tanker,57.94,1077,1.0806,Saturday,0,0,0
2022-07-17,78,723404,18257,231255,145574,2315,RoRo,57.34,1007,1.0855,Sunday,0,0,0
2022-07-18,84,956655,24854,339442,182548,2584,Container,55.97,1086,1.1095,Monday,0,0,0
2022-07-19,86,946269,23709,326040,191339,2627,Container,61.47,1015,1.1119,Tuesday,0,0,0
2022-07-20,91,961620,24340,354131,191010,2746,Container,54.09,1057,1.0956,Wednesday,0,0,0
2022-07-21,80,810761,19781,299230,147044,2217,Tanker,60.9,1029,1.1076,Thursday,1,0,0
2022-07-22,84,944360,23993,330854,180310,2588,Container,57.57,1032,1.1148,Friday,0,0,0
2022-07-23,81,808664,19953,298389,168092,2551,Bulk,51.64,1080,1.1188,Saturday,0,0,0
2022-07-24,76,770589,19300,287537,169670,2305,Tanker,56.7,988,1.0986,Sunday,0,0,0
2022-07-25,94,961879,23993,337402,195313,2797,Tanker,49.07,1136,1.0781,Monday,0,0,0
2022-07-26,92,941347,24050,354191,197094,2753,Container,57.02,947,1.093,Tuesday,0,0,0
2022-07-27,91,974904,23718,340903,193735,2656,Container,57.57,1007,1.097,Wednesday,0,0,0
2022-07-28,93,970679,23125,337592,193443,2599,Container,52.91,1054,1.0988,Thursday,0,0,0
2022-07-29,91,1002632,24959,359580,209254,2675,Tanker,54.83,1064,1.0996,Friday,0,0,0
2022-07-30,87,885855,22381,306511,190473,2795,Tanker,60.1,1029,1.1128,Saturday,0,0,0
2022-07-31,83,791087,19853,277734,168626,2574,Bulk,52.5,1030,1.1145,Sunday,0,0,0
2022-08-01,77,747971,19315,275884,141063,2334,Container,50.63,1053,1.1001,Monday,0,1,0
2022-08-02,84,887490,22406,310814,176962,2470,Container,58.03,1020,1.1129,Tuesday,0,1,0
2022-08-03,77,841327,20751,277514,170486,2474,Container,59.26,1100,1.1056,Wednesday,0,1,0
2022-08-04,81,837515,19775,296803,165426,2481,Tanker,53.18,1072,1.1028,Thursday,0,1,0
2022-08-05,84,837189,20811,286053,170541,2331,Tanker,55.99,1073,1.1114,Friday,0,1,0
2022-08-06,78,716673,18431,259488,149899,2283,Tanker,56.78,980,1.1032,Saturday,0,1,0
2022-08-07,76,718418,17764,258408,151706,2410,Bulk,50.32,1024,1.1232,Sunday,0,1,0
2022-08-08,79,823445,20600,302920,178176,2255,Container,50.89,1013,1.0883,Monday,0,1,0
2022-08-09,75,827480,20898,298693,162860,2524,Container,55.85,977,1.0977,Tuesday,0,1,0
2022-08-10,82,876645,21408,317728,164417,2652,Container,57.01,1045,1.1017,Wednesday,0,1,0
2022-08-11,83,885638,22453,303282,179993,2472,Tanker,53.46,1000,1.1076,Thursday,0,1,0
2022-08-12,83,883975,22918,317431,191865,2695,Bulk,48.94,1059,1.116,Friday,0,1,0
2022-08-13,77,714662,17780,269816,139117,2203,Tanker,57.35,973,1.1032,Saturday,0,1,0
2022-08-14,79,684901,16558,232829,142475,2271,RoRo,49.62,1112,1.0894,Sunday,0,1,0
2022-08-15,83,863362,21551,320174,178238,2464,Tanker,50.03,982,1.1122,Monday,0,1,0
2022-08-16,83,882942,20961,303536,178120,2494,Container,51.88,1037,1.1115,Tuesday,0,1,0
2022-08-17,85,922523,23232,314363,184560,2522,Tanker,55.34,1066,1.0847,Wednesday,0,1,0
2022-08-18,81,814634,20592,288084,155539,2492,Container,53.07,998,1.1043,Thursday,0,1,0
2022-08-19,81,864703,22455,309805,154687,2582,Container,51.59,1070,1.0886,Friday,0,1,0
2022-08-20,75,712376,17712,258449,133580,2262,Tanker,51.57,966,1.098,Saturday,0,1,0
2022-08-21,74,672119,17007,225624,131301,2072,Tanker,50.15,1100,1.0958,Sunday,0,1,0
2022-08-22,92,1016910,24992,360264,212161,2766,Tanker,51.54,1029,1.1131,Monday,0,0,0
2022-08-23,92,1008317,25030,346055,200838,2755,Container,42.12,999,1.1064,Tuesday,0,0,0
2022-08-24,92,1003832,24333,336452,196614,2684,Tanker,48.67,1014,1.0925,Wednesday,0,0,0
2022-08-25,86,1018449,25364,347170,196562,2914,Container,50.14,1070,1.1144,Thursday,0,0,0
2022-08-26,80,767417,19033,261087,158738,2195,Bulk,45.82,1001,1.0915,Friday,0,0,1
2022-08-27,80,850087,21402,302746,180884,2253,Bulk,50.3,993,1.1093,Saturday,0,0,0
2022-08-28,81,892996,22013,324071,187107,2466,RoRo,48.39,1021,1.0981,Sunday,0,0,0
2022-08-29,86,983009,24617,329321,201451,2746,Container,54.14,974,1.1028,Monday,0,0,0
2022-08-30,93,1016736,25252,359377,191542,2620,Tanker,53.46,1124,1.1117,Tuesday,0,0,0
2022-08-31,90,999240,24815,337967,197035,2601,Container,47.22,1006,1.1121,Wednesday,0,0,0
2022-09-01,82,945351,23674,337164,204649,2713,Container,48.05,1077,1.1204,Thursday,0,0,0
2022-09-02,88,927857,23217,318523,194547,2638,Container,48.16,1047,1.1065,Friday,0,0,0
2022-09-03,78,856140,21784,289136,158928,2522,Tanker,46.92,988,1.1106,Saturday,0,0,0
2022-09-04,84,866846,21611,311393,172924,2578,Bulk,48.75,1038,1.1034,Sunday,0,0,0
2022-09-05,93,1034775,25694,356302,209860,2710,Container,45.79,1079,1.1098,Monday,0,0,0
2022-09-06,95,1033345,25743,358511,200572,2712,Tanker,44.57,1031,1.1126,Tuesday,0,0,0
2022-09-07,95,978596,24108,320309,177246,2749,Container,49.73,1102,1.1075,Wednesday,0,0,0
2022-09-08,90,1055306,26203,378823,211852,2648,Container,49.66,1095,1.0906,Thursday,0,0,0
2022-09-09,89,971980,25315,348402,188094,2444,Container,45.27,1091,1.1122,Friday,0,0,0
2022-09-10,83,884798,21664,309734,170689,2484,RoRo,50.29,1024,1.1128,Saturday,0,0,0
2022-09-11,83,842145,20914,279475,165592,2556,Bulk,45.63,994,1.1026,Sunday,0,0,0
2022-09-12,92,1006742,24975,364453,200279,2736,Container,48.21,1019,1.0968,Monday,0,0,0
2022-09-13,92,1048409,26087,360281,209609,2858,Container,49.84,1061,1.1247,Tuesday,0,0,0
2022-09-14,89,994483,24696,343536,191825,2490,Container,47.21,1080,1.1151,Wednesday,0,0,0
2022-09-15,85,965818,24285,361157,191402,2680,Tanker,48.62,946,1.1082,Thursday,0,0,0
2022-09-16,94,1005134,24273,344761,186967,2773,Tanker,45.64,1056,1.0993,Friday,0,0,0
2022-09-17,85,877879,22466,314680,178064,2382,Bulk,46.55,1066,1.1028,Saturday,0,0,0
2022-09-18,91,950996,24091,338470,167349,2713,RoRo,46.47,1046,1.1243,Sunday,0,0,0
2022-09-19,92,1046353,25537,370125,206955,2758,Tanker,44.81,1127,1.1129,Monday,0,0,0
2022-09-20,89,1005711,24008,354819,208496,3016,Container,46.48,1085,1.1063,Tuesday,0,0,0
2022-09-21,87,996439,24422,352518,190813,2477,Container,42.32,1132,1.1172,Wednesday,0,0,0
2022-09-22,90,963496,23966,339943,198431,2782,Container,45.46,1057,1.1042,Thursday,0,0,0
